source_imageid,destination_imageid,distance
7,508,0.42
7,1992,0.54
7,2252,0.59
7,2033,0.62
7,1946,0.65
7,1500,0.66
7,1779,0.66
7,2320,0.67
7,2254,0.67
7,1714,0.67
7,1738,0.69
7,1309,0.69
7,1697,0.7
7,2008,0.7
7,638,0.71
7,1233,0.72
7,1856,0.73
7,764,0.74
7,1486,0.74
7,1615,0.74
7,1803,0.76
7,1909,0.76
7,2111,0.76
7,994,0.76
10,656,0.85
10,203,0.88
10,1138,0.93
10,2072,0.99
10,689,0.99
10,2326,0.99
10,208,1.06
10,1838,1.06
10,1471,1.06
10,2336,1.07
10,331,1.08
10,2069,1.09
10,1271,1.1
10,660,1.12
10,482,1.12
10,614,1.12
10,1979,1.13
10,2071,1.16
10,1312,1.16
10,1963,1.17
10,575,1.18
10,1658,1.19
10,2251,1.21
10,1874,1.21
12,1236,0.86
12,1466,0.88
12,463,0.9
12,1539,0.91
12,644,0.97
12,459,0.98
12,849,1.0
12,2017,1.01
12,1312,1.02
12,464,1.02
12,1848,1.03
12,1694,1.04
12,1805,1.04
12,2350,1.05
12,505,1.05
12,2052,1.08
12,298,1.09
12,337,1.09
12,1471,1.1
12,139,1.1
12,494,1.1
12,466,1.11
12,2284,1.12
12,147,1.13
13,182,0.17
13,271,0.54
13,318,0.56
13,140,0.57
13,712,0.58
13,757,0.75
13,332,0.84
13,1612,0.86
13,1568,0.87
13,706,0.92
13,521,0.94
13,264,0.94
13,327,0.96
13,20,0.96
13,1215,0.97
13,1054,0.98
13,925,0.99
13,485,0.99
13,2206,1.0
13,2111,1.0
13,2172,1.0
13,1638,1.0
13,196,1.01
13,469,1.01
14,1755,0.77
14,2241,0.83
14,2331,0.85
14,1148,0.85
14,1947,0.85
14,950,0.85
14,969,0.85
14,764,0.87
14,1507,0.87
14,2178,0.89
14,1845,0.9
14,956,0.9
14,2141,0.91
14,679,0.91
14,274,0.91
14,604,0.91
14,2257,0.91
14,242,0.91
14,396,0.91
14,1988,0.91
14,2220,0.91
14,2226,0.91
14,2018,0.91
14,2358,0.92
20,318,0.62
20,271,0.7
20,1827,0.78
20,712,0.82
20,485,0.88
20,757,0.9
20,182,0.9
20,846,0.92
20,1202,0.93
20,13,0.96
20,441,0.96
20,272,0.97
20,1951,1.01
20,1732,1.01
20,1637,1.01
20,1444,1.02
20,1649,1.02
20,2313,1.04
20,327,1.04
20,1304,1.04
20,1277,1.04
20,264,1.05
20,925,1.07
20,1568,1.08
26,714,0.32
26,367,0.42
26,631,0.46
26,692,0.48
26,661,0.53
26,248,0.64
26,1655,0.65
26,681,0.7
26,2192,0.71
26,1215,0.74
26,1317,0.74
26,1318,0.74
26,151,0.77
26,418,0.77
26,1856,0.78
26,1434,0.78
26,1068,0.78
26,819,0.8
26,1005,0.8
26,2327,0.81
26,299,0.82
26,1439,0.82
26,917,0.82
26,112,0.83
30,1471,0.55
30,200,0.69
30,2326,0.75
30,1831,0.76
30,416,0.82
30,1727,0.83
30,186,0.84
30,890,0.85
30,1004,0.85
30,1638,0.86
30,589,0.86
30,891,0.86
30,802,0.87
30,102,0.87
30,466,0.87
30,469,0.89
30,2206,0.89
30,2025,0.9
30,1105,0.9
30,327,0.91
30,824,0.92
30,1196,0.92
30,1839,0.92
30,2174,0.93
45,1012,0.52
45,1611,0.75
45,1716,0.78
45,1726,0.82
45,196,0.83
45,982,0.84
45,1206,0.84
45,802,0.89
45,1945,0.9
45,328,0.9
45,535,0.91
45,253,0.91
45,759,0.92
45,951,0.93
45,327,0.94
45,697,0.95
45,881,0.95
45,352,0.95
45,655,0.96
45,298,0.97
45,337,0.97
45,290,0.97
45,861,0.99
45,1839,0.99
70,917,0.71
70,1716,0.82
70,104,0.84
70,2175,0.84
70,2337,0.85
70,1215,0.88
70,263,0.88
70,349,0.89
70,1791,0.89
70,688,0.91
70,200,0.93
70,921,0.93
70,1301,0.93
70,1643,0.94
70,443,0.94
70,1667,0.96
70,196,0.96
70,1943,0.96
70,824,0.97
70,1538,0.97
70,1839,0.97
70,1012,0.97
70,899,0.97
70,697,0.97
82,342,0.93
82,1505,1.02
82,1725,1.08
82,899,1.16
82,1213,1.17
82,1644,1.18
82,264,1.19
82,738,1.19
82,782,1.19
82,1400,1.19
82,469,1.23
82,98,1.24
82,1227,1.24
82,2181,1.25
82,70,1.25
82,299,1.26
82,455,1.29
82,1183,1.29
82,2027,1.29
82,1100,1.29
82,191,1.29
82,90,1.3
82,1592,1.3
82,1570,1.3
84,127,0.7
84,498,0.74
84,1209,0.88
84,1047,0.93
84,635,1.0
84,565,1.04
84,934,1.06
84,165,1.13
84,1324,1.16
84,781,1.17
84,1723,1.18
84,2264,1.19
84,543,1.19
84,723,1.2
84,746,1.2
84,752,1.2
84,1999,1.2
84,198,1.21
84,2004,1.22
84,2006,1.22
84,2077,1.22
84,1618,1.23
84,1844,1.24
84,1934,1.24
90,152,0.4
90,1112,0.5
90,1126,0.52
90,98,0.62
90,1400,0.64
90,2337,0.65
90,1196,0.65
90,661,0.67
90,1140,0.69
90,1415,0.7
90,1996,0.71
90,412,0.72
90,1757,0.72
90,2074,0.72
90,692,0.73
90,364,0.73
90,1103,0.74
90,1453,0.74
90,1186,0.75
90,327,0.75
90,368,0.75
90,442,0.75
90,313,0.75
90,418,0.76
98,90,0.62
98,1112,0.7
98,248,0.73
98,1415,0.74
98,1400,0.75
98,418,0.76
98,1453,0.83
98,139,0.84
98,1126,0.88
98,2181,0.89
98,1196,0.91
98,661,0.92
98,412,0.93
98,469,0.94
98,152,0.95
98,368,0.97
98,1134,0.97
98,1757,0.98
98,1186,0.98
98,1831,0.99
98,692,0.99
98,1120,1.0
98,972,1.0
98,196,1.0
102,466,0.63
102,200,0.75
102,469,0.78
102,196,0.85
102,1831,0.87
102,30,0.87
102,891,0.88
102,1004,0.88
102,1638,0.88
102,2206,0.89
102,2025,0.89
102,416,0.9
102,1112,0.9
102,861,0.9
102,589,0.93
102,1103,0.93
102,1491,0.93
102,1415,0.95
102,327,0.96
102,1727,0.98
102,1649,0.98
102,2074,0.99
102,1726,0.99
102,441,1.0
104,2175,0.0
104,349,0.65
104,1012,0.68
104,921,0.69
104,200,0.69
104,1517,0.71
104,1196,0.71
104,1266,0.72
104,861,0.74
104,1727,0.75
104,917,0.76
104,1667,0.76
104,327,0.76
104,1535,0.77
104,1839,0.78
104,1434,0.78
104,1317,0.79
104,1318,0.79
104,1945,0.79
104,1831,0.79
104,759,0.79
104,1791,0.8
104,1716,0.8
104,196,0.8
107,2025,0.63
107,1471,0.66
107,1079,0.76
107,984,0.76
107,884,0.78
107,688,0.79
107,494,0.79
107,1333,0.81
107,1780,0.81
107,1821,0.81
107,262,0.85
107,1715,0.85
107,2350,0.86
107,2326,0.87
107,1312,0.87
107,466,0.88
107,1831,0.89
107,2337,0.89
107,1726,0.91
107,207,0.92
107,352,0.92
107,1301,0.92
107,681,0.92
107,217,0.92
108,1644,1.23
108,1725,1.24
108,342,1.27
108,1612,1.27
108,1681,1.35
108,2137,1.37
108,2313,1.37
108,1398,1.38
108,191,1.39
108,200,1.39
108,1831,1.39
108,416,1.39
108,1491,1.39
108,441,1.4
108,349,1.41
108,861,1.41
108,1304,1.42
108,901,1.42
108,1196,1.42
108,1667,1.42
108,1172,1.43
108,501,1.44
108,2181,1.45
108,70,1.45
112,681,0.36
112,151,0.57
112,213,0.61
112,1317,0.64
112,1318,0.64
112,367,0.64
112,714,0.67
112,149,0.68
112,148,0.68
112,2322,0.7
112,631,0.72
112,2327,0.75
112,1068,0.76
112,2192,0.8
112,2353,0.81
112,688,0.82
112,26,0.83
112,1856,0.83
112,1434,0.85
112,2350,0.85
112,2337,0.85
112,661,0.86
112,1837,0.86
112,1266,0.87
122,1071,0.67
122,1317,0.69
122,1318,0.69
122,1909,0.73
122,1605,0.75
122,400,0.75
122,1188,0.75
122,1103,0.76
122,2033,0.79
122,352,0.81
122,2065,0.81
122,2087,0.81
122,2267,0.81
122,2192,0.81
122,2125,0.81
122,367,0.83
122,692,0.84
122,148,0.84
122,875,0.85
122,1512,0.85
122,2138,0.85
122,697,0.86
122,298,0.86
122,337,0.86
125,367,0.66
125,1196,0.7
125,1266,0.74
125,200,0.75
125,349,0.79
125,631,0.8
125,1491,0.82
125,917,0.82
125,1400,0.83
125,681,0.83
125,2322,0.83
125,234,0.84
125,2337,0.84
125,1667,0.86
125,861,0.86
125,1791,0.87
125,2192,0.87
125,149,0.87
125,327,0.87
125,714,0.88
125,1512,0.88
125,322,0.91
125,104,0.91
125,2175,0.91
126,292,0.57
126,1633,0.62
126,638,0.64
126,2254,0.64
126,560,0.65
126,2210,0.66
126,1820,0.66
126,1148,0.68
126,1947,0.68
126,1420,0.68
126,1567,0.69
126,1751,0.7
126,274,0.71
126,2108,0.71
126,1145,0.72
126,407,0.73
126,1503,0.74
126,1309,0.75
126,1452,0.75
126,1845,0.75
126,2111,0.76
126,869,0.77
126,764,0.77
126,604,0.78
127,84,0.7
127,498,0.74
127,723,0.87
127,746,0.87
127,752,0.87
127,635,0.89
127,1723,0.9
127,1209,0.92
127,165,0.93
127,1650,0.94
127,198,0.94
127,1047,0.96
127,2282,0.97
127,2004,0.98
127,2006,0.98
127,1571,0.98
127,2264,0.99
127,781,1.01
127,1686,1.02
127,961,1.03
127,753,1.04
127,1618,1.05
127,1811,1.05
139,842,0.53
139,463,0.55
139,1757,0.57
139,1103,0.6
139,412,0.61
139,418,0.61
139,1196,0.62
139,1120,0.62
139,697,0.63
139,352,0.65
139,2052,0.67
139,692,0.67
139,2074,0.68
139,1512,0.68
139,2350,0.68
139,824,0.68
139,298,0.69
139,337,0.69
139,535,0.7
139,1186,0.7
139,1312,0.71
139,802,0.71
139,2025,0.72
139,248,0.72
140,13,0.57
140,182,0.61
140,712,0.69
140,271,0.7
140,318,0.81
140,757,0.84
140,332,0.86
140,1446,0.97
140,314,0.97
140,264,0.97
140,1568,0.99
140,241,1.04
140,1827,1.04
140,1932,1.08
140,1665,1.08
140,2172,1.09
140,1215,1.09
140,20,1.1
140,859,1.12
140,1681,1.12
140,485,1.12
140,1808,1.13
140,1404,1.13
140,521,1.13
142,1126,0.56
142,2133,0.6
142,1301,0.62
142,535,0.64
142,412,0.64
142,824,0.65
142,2025,0.66
142,688,0.66
142,1757,0.67
142,661,0.67
142,2337,0.68
142,364,0.68
142,1488,0.69
142,1312,0.69
142,2192,0.69
142,1750,0.7
142,759,0.7
142,148,0.71
142,1103,0.71
142,442,0.72
142,1996,0.72
142,352,0.72
142,443,0.73
142,1112,0.73
147,1539,0.63
147,2052,0.67
147,921,0.74
147,533,0.74
147,1969,0.74
147,326,0.75
147,1848,0.78
147,174,0.79
147,700,0.84
147,505,0.85
147,1005,0.86
147,670,0.86
147,1538,0.86
147,1694,0.88
147,1461,0.91
147,241,0.91
147,464,0.92
147,290,0.93
147,1815,0.94
147,497,0.94
147,1301,0.94
147,2192,0.95
147,1911,0.96
147,759,0.96
148,697,0.51
148,1837,0.52
148,151,0.52
148,1996,0.52
148,313,0.53
148,875,0.54
148,1068,0.54
148,352,0.55
148,604,0.56
148,610,0.57
148,1233,0.57
148,1175,0.57
148,1757,0.58
148,1856,0.59
148,2327,0.59
148,2033,0.6
148,2322,0.61
148,213,0.61
148,407,0.62
148,1512,0.62
148,2353,0.62
148,304,0.63
148,274,0.64
148,364,0.64
149,112,0.68
149,631,0.68
149,367,0.69
149,714,0.7
149,681,0.72
149,2322,0.72
149,151,0.73
149,1317,0.75
149,1318,0.75
149,148,0.75
149,1068,0.75
149,2327,0.77
149,2192,0.77
149,2337,0.8
149,1996,0.8
149,1856,0.81
149,2353,0.83
149,1266,0.83
149,661,0.84
149,364,0.84
149,1655,0.85
149,1439,0.85
149,122,0.87
149,125,0.87
151,148,0.52
151,2322,0.54
151,112,0.57
151,2327,0.57
151,714,0.6
151,1856,0.62
151,2353,0.62
151,367,0.62
151,1068,0.63
151,681,0.65
151,631,0.7
151,1317,0.7
151,1318,0.7
151,688,0.7
151,352,0.71
151,2025,0.73
151,1833,0.73
151,2033,0.73
151,149,0.73
151,1672,0.74
151,324,0.74
151,298,0.74
151,337,0.74
151,661,0.74
152,90,0.4
152,1140,0.5
152,1126,0.57
152,1112,0.66
152,773,0.7
152,846,0.7
152,2065,0.72
152,2087,0.72
152,1068,0.74
152,329,0.74
152,313,0.74
152,2074,0.74
152,796,0.75
152,1672,0.75
152,1996,0.77
152,1400,0.77
152,2337,0.78
152,412,0.78
152,661,0.79
152,1215,0.8
152,1512,0.81
152,758,0.81
152,148,0.81
152,364,0.82
157,2289,0.78
157,2223,0.93
157,2194,0.95
157,481,0.95
157,1627,0.95
157,249,0.95
157,1111,0.96
157,2241,0.96
157,1217,0.97
157,2276,0.97
157,1220,0.97
157,2324,0.98
157,2018,0.98
157,2317,0.98
157,1949,0.98
157,2105,0.98
157,1818,0.98
157,1044,0.99
157,1802,1.0
157,999,1.0
157,302,1.01
157,679,1.01
157,1452,1.01
157,422,1.02
161,304,0.6
161,1057,0.69
161,1837,0.7
161,623,0.72
161,1632,0.76
161,1084,0.81
161,1703,0.83
161,1175,0.83
161,2250,0.83
161,614,0.85
161,2152,0.88
161,148,0.9
161,194,0.9
161,1512,0.93
161,1430,0.93
161,407,0.94
161,984,0.95
161,2223,0.96
161,1815,0.97
161,1749,0.99
161,2033,0.99
161,313,0.99
161,1701,1.0
161,1585,1.0
165,635,0.6
165,1618,0.65
165,1723,0.76
165,753,0.8
165,1650,0.81
165,2264,0.81
165,817,0.82
165,1686,0.82
165,1047,0.84
165,1811,0.84
165,2078,0.84
165,198,0.85
165,498,0.86
165,798,0.88
165,2077,0.89
165,963,0.89
165,1847,0.89
165,948,0.9
165,1698,0.9
165,2229,0.93
165,961,0.93
165,127,0.93
165,2282,0.95
165,1771,0.96
173,470,0.39
173,1845,0.75
173,969,0.79
173,2241,0.82
173,2315,0.84
173,804,0.85
173,1777,0.85
173,1790,0.86
173,835,0.86
173,1337,0.87
173,2358,0.89
173,2257,0.9
173,2103,0.9
173,2177,0.9
173,1153,0.92
173,2255,0.93
173,1442,0.93
173,2176,0.94
173,1081,0.95
173,560,0.96
173,2324,0.96
173,292,0.96
173,1148,0.96
173,1947,0.96
174,1945,0.74
174,1215,0.75
174,326,0.75
174,1848,0.76
174,773,0.77
174,2192,0.78
174,759,0.79
174,1655,0.79
174,147,0.79
174,290,0.83
174,535,0.84
174,692,0.84
174,26,0.85
174,1223,0.86
174,367,0.86
174,998,0.87
174,697,0.87
174,1068,0.87
174,661,0.88
174,1439,0.88
174,1434,0.88
174,842,0.88
174,463,0.89
174,714,0.89
175,1092,0.54
175,728,0.57
175,2027,0.58
175,214,0.66
175,540,0.68
175,1743,0.68
175,1762,0.68
175,1763,0.68
175,1542,0.68
175,1617,0.71
175,817,0.76
175,1810,0.83
175,961,0.84
175,620,0.86
175,1259,0.86
175,2229,0.91
175,948,0.92
175,1001,0.94
175,963,0.94
175,252,0.98
175,506,0.99
175,844,0.99
175,2302,1.01
181,2264,0.75
181,2229,0.75
181,1618,0.82
181,1498,0.84
181,403,0.85
181,1999,0.91
181,1650,0.92
181,2230,0.95
181,2077,0.95
181,1686,0.97
181,753,0.98
181,1509,1.0
181,2352,1.0
181,1811,1.0
181,2078,1.0
181,1687,1.01
181,2189,1.02
181,2279,1.02
181,1847,1.04
181,1047,1.06
181,165,1.06
181,635,1.06
181,798,1.07
181,2027,1.08
182,13,0.17
182,271,0.6
182,712,0.61
182,140,0.61
182,318,0.64
182,757,0.76
182,1568,0.83
182,1612,0.85
182,332,0.86
182,485,0.88
182,1808,0.89
182,925,0.9
182,20,0.9
182,200,0.91
182,327,0.91
182,1415,0.92
182,1638,0.92
182,102,0.93
182,264,0.94
182,521,0.96
182,196,0.96
182,1172,0.96
182,1634,0.97
182,1054,0.97
183,1408,0.57
183,772,0.93
183,693,0.96
183,1104,1.0
183,1752,1.0
183,2117,1.03
183,1751,1.07
183,828,1.07
183,254,1.08
183,2242,1.08
183,1199,1.08
183,956,1.08
183,1061,1.1
183,2346,1.11
183,276,1.11
183,1964,1.13
183,1915,1.13
183,1285,1.13
183,706,1.14
183,2338,1.15
183,2292,1.16
183,2012,1.16
183,413,1.16
183,1567,1.17
184,300,0.0
184,2066,0.56
184,2223,0.69
184,835,0.7
184,1251,0.74
184,2359,0.76
184,2315,0.77
184,1659,0.77
184,664,0.79
184,1790,0.8
184,1148,0.8
184,1947,0.8
184,2241,0.81
184,950,0.84
184,969,0.85
184,1214,0.85
184,1442,0.85
184,1084,0.87
184,1170,0.88
184,623,0.89
184,1749,0.9
184,2060,0.91
184,313,0.92
184,2152,0.92
186,802,0.54
186,1831,0.56
186,196,0.58
186,1727,0.59
186,2025,0.6
186,200,0.6
186,861,0.62
186,416,0.63
186,369,0.64
186,1233,0.64
186,824,0.64
186,263,0.65
186,466,0.65
186,1839,0.65
186,2071,0.65
186,1471,0.65
186,349,0.66
186,1638,0.67
186,327,0.68
186,1726,0.68
186,352,0.68
186,253,0.69
186,1206,0.71
186,1312,0.71
187,1507,0.8
187,197,0.84
187,2324,0.88
187,1285,0.89
187,302,0.89
187,1966,0.89
187,2176,0.9
187,2018,0.91
187,1081,0.91
187,2178,0.91
187,937,0.92
187,391,0.92
187,436,0.92
187,184,0.93
187,300,0.93
187,679,0.93
187,1045,0.93
187,677,0.94
187,1295,0.94
187,1220,0.94
187,1581,0.94
187,1924,0.96
187,828,0.96
187,1204,0.97
188,213,0.64
188,1301,0.71
188,2025,0.77
188,313,0.78
188,142,0.79
188,1996,0.8
188,697,0.81
188,1312,0.81
188,469,0.81
188,2052,0.82
188,688,0.82
188,1638,0.83
188,352,0.83
188,875,0.84
188,1206,0.84
188,412,0.84
188,589,0.85
188,148,0.85
188,535,0.85
188,1757,0.86
188,139,0.87
188,298,0.87
188,337,0.87
188,1726,0.87
189,203,0.75
189,1166,0.85
189,679,0.9
189,656,0.91
189,2364,0.92
189,242,0.92
189,396,0.92
189,1988,0.92
189,2220,0.92
189,2226,0.92
189,1138,0.95
189,1271,0.95
189,764,0.95
189,208,0.96
189,1714,0.98
189,1755,0.98
189,2072,0.99
189,1418,0.99
189,637,0.99
189,1145,1.0
189,2359,1.02
189,2218,1.03
189,994,1.03
189,1820,1.04
191,252,0.98
191,1725,1.01
191,281,1.03
191,1568,1.04
191,728,1.11
191,738,1.13
191,1681,1.14
191,1592,1.14
191,506,1.15
191,1172,1.15
191,2181,1.15
191,1805,1.15
191,1415,1.16
191,342,1.16
191,182,1.16
191,1183,1.17
191,1538,1.17
191,13,1.17
191,1644,1.17
191,501,1.17
191,1539,1.18
191,1092,1.19
191,1639,1.2
191,1808,1.2
194,623,0.76
194,1632,0.78
194,2152,0.8
194,1666,0.81
194,1837,0.89
194,1430,0.89
194,304,0.89
194,161,0.9
194,592,0.9
194,1057,0.91
194,1639,0.93
194,2223,0.93
194,610,0.93
194,2066,0.94
194,1084,0.94
194,614,0.94
194,1077,0.96
194,764,0.96
194,1703,0.97
194,950,0.97
194,1820,0.99
194,184,0.99
194,300,0.99
194,1512,0.99
196,416,0.54
196,200,0.56
196,466,0.57
196,327,0.57
196,349,0.57
196,1839,0.58
196,186,0.58
196,369,0.59
196,1727,0.59
196,469,0.59
196,2025,0.61
196,1638,0.62
196,802,0.64
196,1726,0.65
196,861,0.65
196,1491,0.68
196,1831,0.69
196,917,0.69
196,253,0.69
196,1791,0.69
196,2071,0.7
196,1012,0.73
196,263,0.73
196,824,0.73
197,1220,0.6
197,1507,0.61
197,2018,0.64
197,1420,0.65
197,391,0.7
197,1924,0.71
197,1452,0.72
197,1738,0.72
197,1044,0.76
197,1717,0.78
197,2365,0.79
197,2170,0.79
197,1849,0.79
197,1458,0.79
197,1615,0.81
197,999,0.81
197,2356,0.81
197,1944,0.82
197,638,0.82
197,1581,0.82
197,2177,0.83
197,1160,0.83
197,1401,0.83
197,2252,0.83
198,498,0.81
198,165,0.85
198,543,0.86
198,1047,0.86
198,635,0.86
198,817,0.88
198,1847,0.89
198,1571,0.89
198,127,0.94
198,798,0.94
198,1618,0.96
198,2282,0.97
198,1723,0.98
198,344,0.99
198,1999,1.0
198,1825,1.01
198,963,1.02
198,2264,1.04
198,2229,1.04
198,1552,1.04
198,1686,1.05
198,2077,1.05
198,1650,1.05
198,723,1.06
200,416,0.27
200,327,0.36
200,1727,0.39
200,861,0.43
200,1638,0.43
200,1491,0.43
200,349,0.44
200,1535,0.45
200,1831,0.45
200,1196,0.5
200,917,0.5
200,466,0.51
200,196,0.56
200,1471,0.56
200,824,0.57
200,1839,0.59
200,186,0.6
200,1517,0.61
200,469,0.62
200,2025,0.63
200,2292,0.65
200,589,0.67
200,535,0.68
200,1005,0.68
203,656,0.38
203,1138,0.49
203,208,0.58
203,207,0.67
203,614,0.68
203,2364,0.72
203,2072,0.73
203,189,0.75
203,1632,0.76
203,482,0.77
203,313,0.79
203,1452,0.8
203,1145,0.8
203,2350,0.8
203,1233,0.81
203,2336,0.81
203,1615,0.81
203,1271,0.82
203,660,0.82
203,764,0.83
203,1057,0.84
203,1251,0.84
203,679,0.84
203,242,0.84
207,494,0.6
207,203,0.67
207,2350,0.74
207,463,0.83
207,1673,0.83
207,2250,0.85
207,2364,0.86
207,849,0.86
207,1312,0.88
207,492,0.88
207,643,0.89
207,2336,0.89
207,2288,0.89
207,299,0.89
207,656,0.89
207,1071,0.89
207,1471,0.9
207,1632,0.9
207,1439,0.9
207,765,0.9
207,242,0.91
207,396,0.91
207,1988,0.91
207,2220,0.91
208,203,0.58
208,656,0.62
208,1138,0.65
208,2072,0.72
208,1271,0.75
208,2218,0.86
208,2364,0.9
208,637,0.96
208,189,0.96
208,1145,0.97
208,1251,0.97
208,217,0.99
208,2066,1.01
208,764,1.01
208,482,1.02
208,2350,1.02
208,661,1.03
208,464,1.04
208,1206,1.04
208,833,1.05
208,2336,1.05
208,313,1.05
208,236,1.05
208,10,1.06
213,681,0.49
213,298,0.56
213,337,0.56
213,697,0.57
213,1301,0.58
213,112,0.61
213,148,0.61
213,2350,0.62
213,367,0.63
213,188,0.64
213,589,0.64
213,1512,0.64
213,875,0.66
213,2025,0.66
213,714,0.68
213,2052,0.68
213,692,0.68
213,1672,0.69
213,313,0.69
213,352,0.7
213,2327,0.71
213,1103,0.73
213,661,0.73
213,688,0.74
214,1092,0.39
214,728,0.44
214,540,0.6
214,1743,0.6
214,1762,0.6
214,1763,0.6
214,175,0.66
214,1617,0.78
214,1542,0.92
214,252,0.95
214,1454,0.99
214,928,1.02
214,930,1.02
214,941,1.02
214,943,1.02
214,938,1.09
214,1810,1.11
214,970,1.13
214,1456,1.14
214,2027,1.15
214,1414,1.16
214,1455,1.16
214,2230,1.18
217,1539,0.65
217,1570,0.71
217,1312,0.71
217,1791,0.73
217,1206,0.73
217,1301,0.74
217,213,0.75
217,2336,0.76
217,2350,0.78
217,1643,0.8
217,2052,0.81
217,492,0.82
217,263,0.83
217,298,0.83
217,337,0.83
217,459,0.84
217,469,0.84
217,196,0.84
217,505,0.84
217,681,0.84
217,1701,0.86
217,207,0.87
217,589,0.87
217,535,0.87
220,904,0.0
220,1396,0.4
220,1388,0.48
220,2346,0.61
220,1943,0.68
220,1601,0.72
220,2096,0.73
220,2300,0.74
220,263,0.78
220,1291,0.79
220,2309,0.81
220,491,0.81
220,1232,0.81
220,2071,0.83
220,1654,0.83
220,824,0.83
220,1524,0.84
220,2079,0.86
220,2292,0.86
220,736,0.88
220,232,0.88
220,2353,0.88
220,2322,0.89
220,714,0.9
227,2033,0.69
227,1461,0.7
227,2353,0.73
227,1011,0.76
227,1233,0.77
227,2309,0.82
227,7,0.82
227,313,0.83
227,519,0.83
227,1791,0.86
227,236,0.87
227,1856,0.87
227,1761,0.87
227,2233,0.88
227,1820,0.88
227,1659,0.92
227,492,0.92
227,2322,0.92
227,352,0.92
227,1996,0.92
227,875,0.93
227,443,0.93
227,508,0.94
227,2262,0.94
232,736,0.43
232,280,0.65
232,2346,0.69
232,1396,0.86
232,220,0.88
232,904,0.88
232,1388,0.89
232,1943,0.9
232,2300,0.9
232,1597,0.91
232,465,0.92
232,975,0.92
232,263,0.93
232,1225,0.95
232,1232,0.96
232,2309,0.96
232,2292,0.97
232,1874,1.0
232,1601,1.0
232,2339,1.04
232,917,1.05
232,491,1.05
232,2071,1.06
232,2060,1.07
233,385,0.27
233,481,0.31
233,2289,1.07
233,157,1.13
233,1507,1.18
233,637,1.2
233,324,1.23
233,1615,1.24
233,656,1.25
233,203,1.26
233,1295,1.27
233,2310,1.29
233,2223,1.29
233,937,1.29
233,1285,1.3
233,1098,1.3
233,602,1.31
233,2141,1.31
233,254,1.31
233,2242,1.31
233,1738,1.31
233,835,1.31
233,406,1.31
233,679,1.32
234,1701,0.48
234,443,0.58
234,1233,0.65
234,1831,0.72
234,352,0.72
234,589,0.72
234,364,0.73
234,313,0.74
234,1791,0.74
234,875,0.74
234,349,0.74
234,1196,0.75
234,1749,0.75
234,2033,0.76
234,200,0.76
234,2025,0.76
234,327,0.77
234,1175,0.77
234,1585,0.77
234,688,0.78
234,148,0.78
234,535,0.78
234,1856,0.79
234,861,0.8
236,1996,0.49
236,1750,0.59
236,1856,0.61
236,313,0.62
236,1909,0.63
236,1309,0.63
236,274,0.64
236,2125,0.64
236,1233,0.69
236,148,0.69
236,1011,0.69
236,2254,0.7
236,2111,0.71
236,407,0.72
236,352,0.73
236,1567,0.73
236,2320,0.73
236,2353,0.74
236,2033,0.74
236,560,0.75
236,2338,0.75
236,1643,0.76
236,126,0.76
236,869,0.76
241,2196,0.73
241,332,0.75
241,1611,0.77
241,328,0.77
241,700,0.82
241,670,0.83
241,757,0.85
241,545,0.88
241,549,0.88
241,1110,0.88
241,1932,0.9
241,1681,0.91
241,1665,0.91
241,147,0.91
241,1538,0.92
241,326,0.93
241,1453,0.94
241,680,0.94
241,735,0.94
241,846,0.95
241,1215,0.96
241,739,0.97
241,2285,0.97
241,1446,0.97
242,396,0.0
242,1988,0.0
242,2220,0.0
242,2226,0.0
242,1418,0.1
242,2224,0.32
242,643,0.65
242,274,0.65
242,2210,0.66
242,937,0.69
242,614,0.7
242,407,0.7
242,2254,0.71
242,1294,0.71
242,2176,0.71
242,1170,0.73
242,679,0.74
242,764,0.75
242,276,0.75
242,324,0.76
242,2007,0.76
242,1714,0.76
242,2108,0.77
242,1452,0.77
248,418,0.32
248,692,0.63
248,26,0.64
248,299,0.65
248,1453,0.66
248,1805,0.7
248,1439,0.72
248,139,0.72
248,98,0.73
248,1400,0.73
248,463,0.75
248,1120,0.75
248,661,0.76
248,1512,0.77
248,2192,0.79
248,1112,0.8
248,697,0.82
248,326,0.83
248,368,0.84
248,714,0.85
248,681,0.85
248,2350,0.85
248,1129,0.86
248,2250,0.86
249,1946,0.66
249,2254,0.67
249,2210,0.7
249,1615,0.71
249,2111,0.72
249,1148,0.74
249,1947,0.74
249,1233,0.75
249,1697,0.75
249,2008,0.75
249,1777,0.75
249,1486,0.75
249,2224,0.77
249,2178,0.77
249,560,0.77
249,602,0.78
249,126,0.79
249,804,0.79
249,276,0.79
249,7,0.79
249,1714,0.8
249,1861,0.8
249,1294,0.8
249,1418,0.81
252,1092,0.86
252,728,0.92
252,214,0.95
252,175,0.98
252,191,0.98
252,1810,1.03
252,1542,1.14
252,2027,1.2
252,540,1.2
252,1743,1.2
252,1762,1.2
252,1763,1.2
252,817,1.21
252,1505,1.21
252,455,1.23
252,938,1.24
252,2230,1.24
252,908,1.24
252,281,1.25
252,931,1.28
252,342,1.29
252,970,1.3
252,267,1.3
252,961,1.3
253,802,0.35
253,2284,0.56
253,416,0.62
253,1726,0.64
253,1727,0.65
253,1707,0.66
253,466,0.67
